idValoracion,emailUsuario,idPelicula,puntuacion
6024,carrie62@example.org,2,9
6025,keithjones@example.org,2,5
6026,scontreras@example.org,4,6
6027,william02@example.net,4,5
6028,catherinehill@example.net,3,9
6029,tylerkevin@example.net,2,4
6030,christopherrice@example.net,5,2
6031,elizabeth93@example.net,2,6
6032,laurenrobinson@example.org,2,1
6033,pchung@example.org,5,7
6034,ocastro@example.net,3,10
6035,nnguyen@example.net,2,9
6036,garciacurtis@example.net,4,10
6037,aguilardouglas@example.org,1,4
6038,gonzalezwilliam@example.com,1,10
6039,julie66@example.org,1,5
6040,arosario@example.net,1,2
6041,herrerarebecca@example.net,2,5
6042,mphillips@example.com,3,2
6043,robert90@example.com,3,3
6044,shannondean@example.net,5,7
6045,wrightjessica@example.com,1,1
6046,reneeramirez@example.org,4,1
6047,cheryl91@example.com,3,5
6048,wueddie@example.org,5,4
6049,kingmatthew@example.org,4,6
6050,melissasmith@example.org,3,8
6051,vkelly@example.net,5,2
6052,thompsonmargaret@example.org,2,10
6053,tammy89@example.net,5,8
6054,wwalker@example.net,2,6
6055,juansmith@example.net,5,8
6056,david01@example.com,1,1
6057,gary85@example.org,3,7
6058,coopermatthew@example.com,3,5
6059,vegajoshua@example.net,3,9
6060,ingramrita@example.com,3,1
6061,carlsontaylor@example.org,5,8
6062,davissarah@example.net,5,2
6063,rnewton@example.com,5,1
6064,spencercarrie@example.org,5,9
6065,mallorywilson@example.org,2,9
6066,antonio48@example.net,3,6
6067,amy52@example.org,5,9
6068,swansonjohn@example.org,1,7
6069,rgraham@example.com,4,3
6070,james13@example.org,3,4
6071,cookkayla@example.org,4,9
6072,ulevy@example.net,5,1
6073,karenmartinez@example.org,5,3
6074,laurapatel@example.com,1,5
6075,williampeterson@example.org,3,3
6076,hallkyle@example.org,1,1
6077,peterbest@example.com,3,6
6078,charlessmith@example.net,2,4
6079,tammyeverett@example.net,4,1
6080,millerkaren@example.com,2,2
6081,timothyfischer@example.net,1,7
6082,williamsjacob@example.com,2,7
6083,bishopjerome@example.net,3,10
6084,cmiles@example.org,2,3
6085,flowersjessica@example.org,2,6
6086,spencermelissa@example.net,5,7
6087,harmonmatthew@example.com,1,3
6088,williamgraham@example.com,3,6
6089,pvillanueva@example.com,1,2
6090,richardsronald@example.com,3,5
6091,brandyjacobs@example.org,5,10
6092,jenna71@example.net,1,3
6093,jordan39@example.com,5,6
6094,lisa65@example.com,1,5
6095,robertherrera@example.net,3,7
6096,catherine57@example.net,1,7
6097,marybernard@example.com,4,5
6098,maciassheryl@example.org,5,3
6099,alex47@example.net,1,1
6100,awheeler@example.com,2,9
6101,ashleycantrell@example.org,2,4
6102,rrice@example.com,5,8
6103,joannaparsons@example.com,1,5
6104,vmoreno@example.org,4,9
6105,atkinschelsea@example.com,2,5
6106,teresa31@example.net,5,2
6107,omitchell@example.org,5,3
6108,crystal49@example.org,4,6
6109,johnsonkrista@example.net,2,7
6110,khiggins@example.net,3,7
6111,bkhan@example.net,4,1
6112,hunter06@example.com,5,3
6113,jacob02@example.net,5,10
6114,sbartlett@example.net,1,6
6115,nochoa@example.net,1,1
6116,joseph53@example.com,2,6
6117,davidbrown@example.net,4,7
6118,ddawson@example.com,2,10
6119,davidjohnson@example.com,2,8
6120,davisglenda@example.com,4,6
6121,john73@example.net,1,9
6122,nelsonkeith@example.com,2,5
6123,cassandramorgan@example.org,1,2
6124,bbright@example.com,4,2
6125,jross@example.org,4,3
6126,hurleylisa@example.net,3,7
6127,campbellkathleen@example.com,5,4
6128,stonewilliam@example.net,2,6
6129,kristencohen@example.com,3,8
6130,grimestiffany@example.org,2,8
6131,nixongina@example.org,1,7
6132,uburton@example.net,4,1
6133,harolddelgado@example.net,4,8
6134,jeffreyevans@example.net,2,5
6135,bandrews@example.org,1,5
6136,wdawson@example.net,5,7
6137,mitchellgeorge@example.com,5,9
6138,harriswilliam@example.com,2,9
6139,gmoran@example.com,5,1
6140,alyssafoster@example.com,5,7
6141,scottdouglas@example.com,4,10
6142,ashley21@example.com,5,1
6143,gregory42@example.com,5,8
6144,nicholas81@example.org,3,6
6145,yparrish@example.com,3,9
6146,david12@example.net,1,6
6147,vrobinson@example.org,3,9
6148,kristine79@example.com,1,1
6149,laurie14@example.net,3,7
6150,gflowers@example.net,1,5
6151,riveraerica@example.com,3,3
6152,fdunn@example.org,5,1
6153,iwells@example.org,1,7
6154,glennjennifer@example.com,5,5
6155,geraldking@example.org,3,3
6156,lunamary@example.com,2,9
6157,jeanford@example.com,4,5
6158,kinglaura@example.net,3,1
6159,michealfarrell@example.net,1,9
6160,pnolan@example.net,2,6
6161,bmartinez@example.com,5,1
6162,ishannon@example.com,5,6
6163,alyssabaker@example.com,3,10
6164,qrussell@example.net,5,9
6165,nataliewolf@example.com,3,8
6166,palmerjennifer@example.com,4,9
6167,millslauren@example.com,3,7
6168,waltonsteven@example.net,4,9
6169,pbooker@example.net,3,7
6170,allenthompson@example.net,5,7
6171,vrocha@example.net,3,8
6172,ericduran@example.net,2,9
6173,wattsjared@example.com,1,1
6174,ritterjennifer@example.net,5,3
6175,kristinaolson@example.org,1,1
6176,allenrachel@example.org,1,3
6177,sayers@example.com,3,5
6178,pjones@example.org,2,2
6179,bsullivan@example.com,2,9
6180,josephkelley@example.com,4,9
6181,brenda63@example.net,5,1
6182,lambrichard@example.org,3,5
6183,morenojohn@example.org,4,3
6184,bobbylucas@example.com,2,3
6185,jeremiah55@example.com,5,1
6186,rthompson@example.org,2,5
6187,hopkinspatricia@example.com,5,5
6188,brittany80@example.org,5,10
6189,darius23@example.com,4,9
6190,william15@example.net,5,6
6191,stephen77@example.com,1,7
6192,lisakent@example.org,1,7
6193,ramirezjulie@example.org,1,8
6194,suzanne17@example.com,1,8
6195,linjennifer@example.net,5,1
6196,roblesdavid@example.org,1,10
6197,thomasjennifer@example.net,3,1
6198,matthew96@example.com,5,7
6199,saundersbrittany@example.net,3,1
6200,mhill@example.com,4,4
6201,lisa67@example.net,2,2
6202,julie90@example.net,5,1
6203,dharris@example.com,2,9
6204,snyderjason@example.com,5,8
6205,rebekah88@example.net,1,2
6206,myerslaura@example.org,4,9
6207,dfleming@example.org,5,10
6208,andraderoberta@example.org,4,3
6209,connerleon@example.com,2,9
6210,riversluke@example.net,4,10
6211,tmayo@example.com,1,2
6212,chamberssharon@example.net,3,10
6213,katherineturner@example.net,4,1
6214,castanedatamara@example.com,5,3
6215,claudiaarmstrong@example.net,5,8
6216,dustinharrison@example.com,5,5
6217,heatherhunt@example.net,2,3
6218,smithjoseph@example.com,5,8
6219,melissa98@example.org,1,1
6220,danderson@example.org,5,2
6221,eddiebush@example.org,3,3
6222,washingtonkathy@example.net,4,5
6223,scottcynthia@example.com,1,7
6224,amy14@example.net,5,7
6225,zacharyhamilton@example.com,1,3
6226,scott28@example.net,2,7
6227,jpearson@example.net,1,4
6228,middletontanner@example.net,2,6
6229,mannsherri@example.net,3,8
6230,christopher68@example.org,3,6
6231,lewisjacqueline@example.org,5,2
6232,imosley@example.org,2,3
6233,earmstrong@example.org,1,2
6234,cthompson@example.org,2,3
6235,matthewmcneil@example.net,1,4
6236,robertandrews@example.com,2,8
6237,pvargas@example.org,3,6
6238,powelljessica@example.net,2,1
6239,acollins@example.org,1,4
6240,zjackson@example.net,1,8
6241,katie98@example.com,3,1
6242,dgray@example.net,1,8
6243,ltapia@example.org,3,10
6244,raymondmicheal@example.net,5,5
6245,zhodge@example.com,4,2
6246,elizabeth35@example.net,1,4
6247,charleswhite@example.org,1,1
6248,leestephanie@example.com,3,5
6249,moralesamanda@example.net,1,9
6250,simmonslinda@example.com,4,10
6251,karenbarnes@example.net,4,8
6252,adamsmatthew@example.org,2,1
6253,abigail63@example.net,3,4
6254,hallanita@example.com,4,7
6255,victoriawilliams@example.org,5,4
6256,aprildaniel@example.com,5,8
6257,johnsonbrian@example.net,1,6
6258,melissa16@example.org,5,9
6259,alexsmith@example.com,3,3
6260,grantpeter@example.org,4,5
6261,richardstewart@example.net,5,5
6262,matthewwalker@example.org,1,7
6263,faithtanner@example.net,3,2
6264,toni91@example.com,2,4
6265,jefferyhampton@example.com,5,5
6266,murphyjohn@example.net,2,1
6267,powelljoshua@example.org,1,10
6268,twilliams@example.org,5,9
6269,tranmichael@example.com,4,7
6270,careydonald@example.net,2,5
6271,snydermichael@example.com,5,2
6272,amanda03@example.com,4,10
6273,sfrank@example.net,1,3
6274,melanietaylor@example.org,2,4
6275,natalielewis@example.org,2,3
6276,carpentersandra@example.com,4,8
6277,colemanedward@example.org,3,5
6278,mauricemcdonald@example.net,4,5
6279,robertgray@example.net,3,3
6280,hernandezkristen@example.com,2,2
6281,alexandersteven@example.com,1,9
6282,krusso@example.com,4,9
6283,janetwilson@example.com,2,8
6284,bhobbs@example.com,3,2
6285,hardychristopher@example.org,2,2
6286,reidtheresa@example.com,5,3
6287,thomas60@example.net,5,8
6288,michael91@example.net,2,2
6289,floresjillian@example.net,1,4
6290,hmiller@example.org,4,5
6291,chasekeith@example.net,5,6
6292,pedroromero@example.com,5,10
6293,smeyer@example.com,2,5
6294,qdavidson@example.org,1,4
6295,eric75@example.org,2,2
6296,robert79@example.org,2,10
6297,chloehayes@example.com,5,9
6298,james43@example.com,2,6
6299,joneschad@example.net,4,3
6300,rodriguezjoseph@example.com,3,8
6301,westann@example.com,4,4
6302,phall@example.com,1,2
6303,jenniferphillips@example.net,3,8
6304,allengary@example.org,4,4
6305,cassiegardner@example.org,2,4
6306,svega@example.net,3,3
6307,qdennis@example.org,5,3
6308,justindudley@example.org,3,7
6309,elizabethrobinson@example.net,4,4
6310,laurenpugh@example.org,5,6
6311,benjamin03@example.net,2,8
6312,dpeck@example.org,1,1
6313,karilittle@example.com,4,5
6314,khayes@example.org,4,3
6315,ramosgloria@example.com,5,6
6316,nancy08@example.com,1,3
6317,jglenn@example.com,5,5
6318,erodriguez@example.com,2,7
6319,denise18@example.org,5,5
6320,gchambers@example.org,5,6
6321,jenny51@example.com,2,3
6322,thompsonbailey@example.org,1,10
6323,gabriel56@example.com,4,5
6324,bgood@example.org,4,1
6325,youngchristie@example.com,5,9
6326,wadams@example.org,4,4
6327,humphreyrichard@example.net,1,4
6328,allison17@example.org,4,9
6329,sandramorrison@example.com,3,9
6330,nicholaswise@example.com,4,2
6331,maurice73@example.org,5,4
6332,adam31@example.com,3,6
6333,perkinsrichard@example.net,4,9
6334,jefferymason@example.com,4,1
6335,marthabarton@example.org,5,6
6336,herringrebecca@example.com,1,10
6337,kelly70@example.com,1,7
6338,taylormichelle@example.org,1,9
6339,cmartin@example.com,5,2
6340,kirkhartman@example.com,4,7
6341,adrian88@example.org,4,3
6342,christopher28@example.org,3,3
6343,kimberly56@example.org,2,6
6344,carolyn43@example.net,2,4
6345,garciaronnie@example.org,3,2
6346,gouldtravis@example.org,5,5
6347,xjones@example.org,3,4
6348,chad46@example.com,1,3
6349,boltontyler@example.net,4,8
6350,michellelindsey@example.org,2,3
6351,harttiffany@example.org,1,10
6352,rachelrodriguez@example.org,4,4
6353,burnettdonna@example.org,4,6
6354,jessica09@example.net,1,4
6355,christinemann@example.com,4,10
6356,mariaanderson@example.com,1,2
6357,diamondstrickland@example.com,5,8
6358,scott56@example.org,5,8
6359,theodoregomez@example.org,1,5
6360,gharris@example.com,1,3
6361,webblisa@example.org,2,2
6362,jhanson@example.net,3,2
6363,sean74@example.com,4,2
6364,powerscameron@example.org,1,6
6365,kathleen77@example.net,5,8
6366,whitegregory@example.net,1,4
6367,jeffrey73@example.org,5,1
6368,troy73@example.net,2,3
6369,wrogers@example.net,4,10
6370,iallen@example.net,2,1
6371,pateldennis@example.org,4,1
6372,marccastillo@example.org,3,9
6373,lbishop@example.net,3,2
6374,eric12@example.org,2,4
6375,john41@example.org,5,9
6376,tina59@example.org,1,3
6377,nolanmadeline@example.com,3,5
6378,briana98@example.net,3,8
6379,jcarr@example.net,3,8
6380,tonitrevino@example.net,3,7
6381,alexandraroman@example.net,3,6
6382,mikaylaedwards@example.org,3,6
6383,mmullen@example.org,2,4
6384,yatesstephen@example.com,2,10
6385,amanda71@example.net,4,10
6386,brownanna@example.org,1,3
6387,robert00@example.net,2,5
6388,lrice@example.net,3,6
6389,debbie49@example.org,2,8
6390,hbaird@example.org,1,7
6391,trevor94@example.net,1,10
6392,johnsonalexandra@example.org,1,10
6393,uhicks@example.com,4,1
6394,richardnicole@example.org,1,5
6395,hflynn@example.com,4,2
6396,mbailey@example.net,1,2
6397,royclark@example.net,4,4
6398,kmclean@example.com,4,10
6399,maryjones@example.com,2,6
6400,dakotaberry@example.org,4,10
6401,jacksonsonya@example.org,5,5
6402,jason90@example.net,3,7
6403,sanchezlarry@example.net,1,1
6404,carrielawson@example.com,3,10
6405,sandrabryant@example.com,5,10
6406,gsmith@example.com,3,2
6407,danielssusan@example.net,5,3
6408,wdavis@example.net,3,4
6409,rachel94@example.com,5,4
6410,meganwood@example.com,2,3
6411,amycraig@example.net,5,9
6412,cclark@example.org,3,8
6413,holmesalexander@example.net,4,5
6414,gary57@example.net,1,7
6415,xgutierrez@example.org,4,3
6416,henrymario@example.net,3,4
6417,kyle13@example.org,4,10
6418,mhansen@example.com,3,3
6419,ijefferson@example.org,2,9
6420,wayneleonard@example.net,5,7
6421,katherinenelson@example.com,4,1
6422,henry52@example.org,4,8
6423,kristysmith@example.org,1,9
6424,sandra74@example.com,2,2
6425,fordlisa@example.org,4,2
6426,rgutierrez@example.net,1,8
6427,rbailey@example.org,5,5
6428,matthew24@example.net,1,6
6429,robinbennett@example.com,5,5
6430,craigchristine@example.net,1,2
6431,gmartin@example.net,4,7
6432,kgutierrez@example.org,4,5
6433,joel93@example.org,5,6
6434,dzavala@example.org,5,10
6435,adrian63@example.com,1,7
6436,kevin02@example.org,4,6
6437,kylie80@example.net,1,1
6438,vmosley@example.com,1,9
6439,michelerodriguez@example.org,2,4
6440,kevans@example.com,1,7
6441,johnsonanne@example.com,2,7
6442,kathleen06@example.org,2,5
6443,gtran@example.net,4,3
6444,oberry@example.org,3,3
6445,tammyelliott@example.com,4,6
6446,knightjeremy@example.com,5,1
6447,jimmy19@example.net,4,6
6448,deanna40@example.com,2,1
6449,toddparker@example.org,3,10
6450,qwhite@example.com,1,9
6451,kimberly93@example.org,4,1
6452,willisjames@example.org,5,6
6453,sarasmith@example.com,2,2
6454,daviddeleon@example.com,5,9
6455,eholmes@example.org,4,1
6456,warrenemily@example.org,1,5
6457,nguyensamantha@example.net,2,7
6458,ashleyrichards@example.net,1,1
6459,shannonsmith@example.net,1,8
6460,lisawallace@example.org,1,1
6461,alyssa15@example.com,5,4
6462,mullencynthia@example.com,4,10
6463,rachel18@example.org,5,9
6464,lisa55@example.com,4,9
6465,ugalloway@example.net,3,1
6466,kimberly09@example.org,1,7
6467,tatejacqueline@example.com,5,1
6468,vanessawalker@example.org,1,8
6469,vtanner@example.org,1,8
6470,tbaker@example.com,1,7
6471,dennis08@example.net,5,2
6472,courtney11@example.org,5,7
6473,timothy86@example.net,4,3
6474,kimoneal@example.org,3,10
6475,dsweeney@example.org,2,9
6476,joyceharold@example.net,2,6
6477,marshallmatthew@example.org,2,9
6478,katelynsutton@example.org,1,9
6479,freemanholly@example.net,4,4
6480,medinagail@example.org,3,2
6481,timothy93@example.org,3,9
6482,jonpatton@example.org,1,7
6483,julia49@example.net,5,7
6484,edward17@example.com,2,5
6485,jesse29@example.net,2,2
6486,tiffanymorris@example.net,5,4
6487,nicolegilbert@example.com,2,8
6488,hernandezryan@example.net,4,10
6489,douglasjarvis@example.net,4,10
6490,christopher92@example.org,5,10
6491,brett00@example.org,1,10
6492,nataliegardner@example.net,1,1
6493,hhunter@example.net,5,10
6494,ubanks@example.com,2,3
6495,glenjones@example.com,1,2
6496,ilevy@example.org,3,9
6497,nmartin@example.net,1,7
6498,kyle62@example.org,4,7
6499,kelsey60@example.org,3,10
6500,cvargas@example.com,1,9
6501,nicole26@example.net,5,10
6502,millerlori@example.org,5,5
6503,lauraochoa@example.com,2,2
6504,davidriley@example.org,5,9
6505,kristinelliott@example.com,4,6
6506,danielle13@example.org,5,9
6507,fparks@example.com,2,1
6508,smithaaron@example.org,2,7
6509,andrewquinn@example.com,1,2
6510,colewendy@example.org,2,8
6511,odonaldson@example.com,1,9
6512,smorris@example.org,2,5
6513,shane40@example.net,5,7
6514,laurascott@example.net,4,8
6515,bellpeter@example.org,1,6
6516,fbaxter@example.org,2,10
6517,garciaanthony@example.org,2,6
6518,christophermcdonald@example.net,3,1
6519,fernandezwilliam@example.org,1,3
6520,zyoung@example.com,3,1
6521,joemartin@example.com,5,2
6522,joshua43@example.com,5,9
6523,davidsonheather@example.net,2,7
6524,christopher02@example.org,2,4
6525,harry44@example.net,5,4
6526,waderussell@example.org,5,4
6527,yanderson@example.net,1,7
6528,jasonfarmer@example.org,2,10
6529,michaelwalker@example.org,5,7
6530,cassandraanderson@example.net,2,6
6531,branchjustin@example.net,2,6
6532,nancybrown@example.net,1,7
6533,christopherjones@example.com,1,3
6534,annamann@example.com,1,4
6535,savannah84@example.net,4,10
6536,westjennifer@example.com,3,3
6537,thompsonjames@example.net,2,9
6538,ksanders@example.com,2,7
6539,evansangela@example.net,2,2
6540,lopezpeter@example.org,5,5
6541,hcopeland@example.net,5,5
6542,marywhite@example.org,2,6
6543,gwoodward@example.org,2,2
6544,sharonweaver@example.net,1,10
6545,amy39@example.com,4,3
6546,matthewolson@example.org,1,7
6547,gutierrezjacqueline@example.net,2,7
6548,mesparza@example.org,3,8
6549,johnsonstephanie@example.net,1,4
6550,grayrobert@example.net,1,5
6551,rgibson@example.com,5,4
6552,medinaebony@example.com,5,4
6553,vhunt@example.org,2,6
6554,kellyolson@example.net,1,3
6555,edwardwilkinson@example.net,1,4
6556,marcgreen@example.net,2,5
6557,dannywilliams@example.net,5,7
6558,dlewis@example.org,2,10
6559,adamsjesus@example.com,2,7
6560,dustinpruitt@example.com,4,1
6561,jamessmith@example.net,2,1
6562,zachary24@example.com,2,2
6563,veronicamedina@example.com,2,4
6564,johnsonmelanie@example.org,3,5
6565,csanford@example.net,5,10
6566,crystal83@example.com,1,9
6567,jeffrey38@example.org,1,5
6568,joshuasmith@example.com,4,5
6569,morrisshawn@example.net,2,1
6570,matthewgonzalez@example.com,1,8
6571,crystal59@example.com,1,3
6572,kelsey52@example.org,1,8
6573,tracy81@example.com,2,8
6574,dennis02@example.org,5,7
6575,dixonnicole@example.org,2,2
6576,ellisderek@example.net,5,8
6577,melissa77@example.org,3,5
6578,suttonedward@example.org,4,10
6579,jessica93@example.net,2,3
6580,kingcarrie@example.net,4,2
6581,christie13@example.org,1,3
6582,smithtara@example.net,5,3
6583,oshaw@example.com,2,10
6584,karengray@example.net,5,1
6585,david44@example.org,4,6
6586,melvinsanders@example.net,1,3
6587,zball@example.org,5,10
6588,autumnmiddleton@example.org,1,8
6589,johnsondale@example.net,5,6
6590,nflores@example.org,3,10
6591,clarkekaren@example.org,5,6
6592,eduardogonzales@example.org,2,5
6593,kestrada@example.com,4,2
6594,zmartinez@example.net,1,3
6595,stephanie74@example.com,3,5
6596,rkelley@example.net,4,3
6597,qhopkins@example.com,3,6
6598,raven91@example.com,2,2
6599,erika47@example.org,1,5
